Job Title,Company Name,Job Description,Tokenized,Stop Words Removed,Finished Text
-1,-1,"WHO WE ARE:
Voted one of the Top 100 Fastest Growing Companies in the Bay Area for 2020, Freedom Financial Network is a family of companies that takes a people-first approach to financial services, using technology to empower consumers to overcome debt and create a brighter financial future. The company was founded in 2002 by Brad Stroh and Andrew Housser on the belief that by staying committed to helping people, you can ensure better financial outcomes for both the customer and the business. This Heart/$ philosophy still guides the vision of our growing company, which has helped millions of people find solutions for their financial needs.
What began with 2 people in a spare bedroom has now rapidly expanded to a vibrant business that employs over 2000 employees (known internally as The Freedom Family) in two locations: San Mateo, CA and Tempe, AZ. When you visit either of our offices, you’ll understand why our employees have voted us the Best Place to Work for the last several years. It’s a place where the Heart/$ philosophy continues to thrive, where we believe that success is only achieved by doing what’s right for our customers, our employees, and our communities.
Some of the key responsibilities for the Analytic Scientist will include:","['WHO', 'WE', 'ARE', ':', 'Voted', 'one', 'of', 'the', 'Top', '100', 'Fastest', 'Growing', 'Companies', 'in', 'the', 'Bay', 'Area', 'for', '2020', ',', 'Freedom', 'Financial', 'Network', 'is', 'a', 'family', 'of', 'companies', 'that', 'takes', 'a', 'people-first', 'approach', 'to', 'financial', 'services', ',', 'using', 'technology', 'to', 'empower', 'consumers', 'to', 'overcome', 'debt', 'and', 'create', 'a', 'brighter', 'financial', 'future', '.', 'The', 'company', 'was', 'founded', 'in', '2002', 'by', 'Brad', 'Stroh', 'and', 'Andrew', 'Housser', 'on', 'the', 'belief', 'that', 'by', 'staying', 'committed', 'to', 'helping', 'people', ',', 'you', 'can', 'ensure', 'better', 'financial', 'outcomes', 'for', 'both', 'the', 'customer', 'and', 'the', 'business', '.', 'This', 'Heart/', '$', 'philosophy', 'still', 'guides', 'the', 'vision', 'of', 'our', 'growing', 'company', ',', 'which', 'has', 'helped', 'millions', 'of', 'people', 'find', 'solutions', 'for', 'their', 'financial', 'needs', '.', 'What', 'began', 'with', '2', 'people', 'in', 'a', 'spare', 'bedroom', 'has', 'now', 'rapidly', 'expanded', 'to', 'a', 'vibrant', 'business', 'that', 'employs', 'over', '2000', 'employees', '(', 'known', 'internally', 'as', 'The', 'Freedom', 'Family', ')', 'in', 'two', 'locations', ':', 'San', 'Mateo', ',', 'CA', 'and', 'Tempe', ',', 'AZ', '.', 'When', 'you', 'visit', 'either', 'of', 'our', 'offices', ',', 'you', '’', 'll', 'understand', 'why', 'our', 'employees', 'have', 'voted', 'us', 'the', 'Best', 'Place', 'to', 'Work', 'for', 'the', 'last', 'several', 'years', '.', 'It', '’', 's', 'a', 'place', 'where', 'the', 'Heart/', '$', 'philosophy', 'continues', 'to', 'thrive', ',', 'where', 'we', 'believe', 'that', 'success', 'is', 'only', 'achieved', 'by', 'doing', 'what', '’', 's', 'right', 'for', 'our', 'customers', ',', 'our', 'employees', ',', 'and', 'our', 'communities', '.', 'Some', 'of', 'the', 'key', 'responsibilities', 'for', 'the', 'Analytic', 'Scientist', 'will', 'include', ':']","['WHO', 'WE', 'ARE', ':', 'Voted', 'one', 'Top', '100', 'Fastest', 'Growing', 'Companies', 'Bay', 'Area', '2020', ',', 'Freedom', 'Financial', 'Network', 'family', 'companies', 'takes', 'people-first', 'approach', 'financial', 'services', ',', 'using', 'technology', 'empower', 'consumers', 'overcome', 'debt', 'create', 'brighter', 'financial', 'future', '.', 'The', 'company', 'founded', '2002', 'Brad', 'Stroh', 'Andrew', 'Housser', 'belief', 'staying', 'committed', 'helping', 'people', ',', 'ensure', 'better', 'financial', 'outcomes', 'customer', 'business', '.', 'This', 'Heart/', '$', 'philosophy', 'still', 'guides', 'vision', 'growing', 'company', ',', 'helped', 'millions', 'people', 'find', 'solutions', 'financial', 'needs', '.', 'What', 'began', '2', 'people', 'spare', 'bedroom', 'rapidly', 'expanded', 'vibrant', 'business', 'employs', '2000', 'employees', '(', 'known', 'internally', 'The', 'Freedom', 'Family', ')', 'two', 'locations', ':', 'San', 'Mateo', ',', 'CA', 'Tempe', ',', 'AZ', '.', 'When', 'visit', 'either', 'offices', ',', '’', 'understand', 'employees', 'voted', 'us', 'Best', 'Place', 'Work', 'last', 'several', 'years', '.', 'It', '’', 'place', 'Heart/', '$', 'philosophy', 'continues', 'thrive', ',', 'believe', 'success', 'achieved', '’', 'right', 'customers', ',', 'employees', ',', 'communities', '.', 'Some', 'key', 'responsibilities', 'Analytic', 'Scientist', 'include', ':']","WHO WE ARE : Voted one Top 100 Fastest Growing Companies Bay Area 2020 , Freedom Financial Network family companies takes people-first approach financial services , using technology empower consumers overcome debt create brighter financial future . The company founded 2002 Brad Stroh Andrew Housser belief staying committed helping people , ensure better financial outcomes customer business . This Heart/ $ philosophy still guides vision growing company , helped millions people find solutions financial needs . What began 2 people spare bedroom rapidly expanded vibrant business employs 2000 employees ( known internally The Freedom Family ) two locations : San Mateo , CA Tempe , AZ . When visit either offices , ’ understand employees voted us Best Place Work last several years . It ’ place Heart/ $ philosophy continues thrive , believe success achieved ’ right customers , employees , communities . Some key responsibilities Analytic Scientist include :"
-1,-1,"Alteryx is searching for a Staff Data Scientist in our Boston office.
We’re looking for problem solvers, innovators, and dreamers who are searching for anything but business as usual. Like us, you’re a high performer who’s an expert at your craft, constantly challenging the status quo. You value inclusivity and want to join a culture that empowers you to show up as your authentic self. You know that success hinges on commitment, that our differences make us stronger, and that the finish line is always sweeter when the whole team crosses together.
Alteryx Innovation Labs
The Innovation Labs office, Alteryx's first office presence in Boston, was started earlier this year by the acquisition of MIT-spinout Feature Labs . This rapidly growing team combines the excitement of being part of a fast-paced, innovative startup with the resources, market penetration, and wisdom of a data analytics market leader. Our goal is to turbo-charge machine learning and data science efforts on the Alteryx platform, and to enable anyone to solve dynamic problems. We are working on high-impact, high-visibility projects, and we’re looking for collaborative and knowledge-hungry teammates who want to join us as we work to democratize machine learning.","['Alteryx', 'is', 'searching', 'for', 'a', 'Staff', 'Data', 'Scientist', 'in', 'our', 'Boston', 'office', '.', 'We', '’', 're', 'looking', 'for', 'problem', 'solvers', ',', 'innovators', ',', 'and', 'dreamers', 'who', 'are', 'searching', 'for', 'anything', 'but', 'business', 'as', 'usual', '.', 'Like', 'us', ',', 'you', '’', 're', 'a', 'high', 'performer', 'who', '’', 's', 'an', 'expert', 'at', 'your', 'craft', ',', 'constantly', 'challenging', 'the', 'status', 'quo', '.', 'You', 'value', 'inclusivity', 'and', 'want', 'to', 'join', 'a', 'culture', 'that', 'empowers', 'you', 'to', 'show', 'up', 'as', 'your', 'authentic', 'self', '.', 'You', 'know', 'that', 'success', 'hinges', 'on', 'commitment', ',', 'that', 'our', 'differences', 'make', 'us', 'stronger', ',', 'and', 'that', 'the', 'finish', 'line', 'is', 'always', 'sweeter', 'when', 'the', 'whole', 'team', 'crosses', 'together', '.', 'Alteryx', 'Innovation', 'Labs', 'The', 'Innovation', 'Labs', 'office', ',', 'Alteryx', ""'s"", 'first', 'office', 'presence', 'in', 'Boston', ',', 'was', 'started', 'earlier', 'this', 'year', 'by', 'the', 'acquisition', 'of', 'MIT-spinout', 'Feature', 'Labs', '.', 'This', 'rapidly', 'growing', 'team', 'combines', 'the', 'excitement', 'of', 'being', 'part', 'of', 'a', 'fast-paced', ',', 'innovative', 'startup', 'with', 'the', 'resources', ',', 'market', 'penetration', ',', 'and', 'wisdom', 'of', 'a', 'data', 'analytics', 'market', 'leader', '.', 'Our', 'goal', 'is', 'to', 'turbo-charge', 'machine', 'learning', 'and', 'data', 'science', 'efforts', 'on', 'the', 'Alteryx', 'platform', ',', 'and', 'to', 'enable', 'anyone', 'to', 'solve', 'dynamic', 'problems', '.', 'We', 'are', 'working', 'on', 'high-impact', ',', 'high-visibility', 'projects', ',', 'and', 'we', '’', 're', 'looking', 'for', 'collaborative', 'and', 'knowledge-hungry', 'teammates', 'who', 'want', 'to', 'join', 'us', 'as', 'we', 'work', 'to', 'democratize', 'machine', 'learning', '.']","['Alteryx', 'searching', 'Staff', 'Data', 'Scientist', 'Boston', 'office', '.', 'We', '’', 'looking', 'problem', 'solvers', ',', 'innovators', ',', 'dreamers', 'searching', 'anything', 'business', 'usual', '.', 'Like', 'us', ',', '’', 'high', 'performer', '’', 'expert', 'craft', ',', 'constantly', 'challenging', 'status', 'quo', '.', 'You', 'value', 'inclusivity', 'want', 'join', 'culture', 'empowers', 'show', 'authentic', 'self', '.', 'You', 'know', 'success', 'hinges', 'commitment', ',', 'differences', 'make', 'us', 'stronger', ',', 'finish', 'line', 'always', 'sweeter', 'whole', 'team', 'crosses', 'together', '.', 'Alteryx', 'Innovation', 'Labs', 'The', 'Innovation', 'Labs', 'office', ',', 'Alteryx', ""'s"", 'first', 'office', 'presence', 'Boston', ',', 'started', 'earlier', 'year', 'acquisition', 'MIT-spinout', 'Feature', 'Labs', '.', 'This', 'rapidly', 'growing', 'team', 'combines', 'excitement', 'part', 'fast-paced', ',', 'innovative', 'startup', 'resources', ',', 'market', 'penetration', ',', 'wisdom', 'data', 'analytics', 'market', 'leader', '.', 'Our', 'goal', 'turbo-charge', 'machine', 'learning', 'data', 'science', 'efforts', 'Alteryx', 'platform', ',', 'enable', 'anyone', 'solve', 'dynamic', 'problems', '.', 'We', 'working', 'high-impact', ',', 'high-visibility', 'projects', ',', '’', 'looking', 'collaborative', 'knowledge-hungry', 'teammates', 'want', 'join', 'us', 'work', 'democratize', 'machine', 'learning', '.']","Alteryx searching Staff Data Scientist Boston office . We ’ looking problem solvers , innovators , dreamers searching anything business usual . Like us , ’ high performer ’ expert craft , constantly challenging status quo . You value inclusivity want join culture empowers show authentic self . You know success hinges commitment , differences make us stronger , finish line always sweeter whole team crosses together . Alteryx Innovation Labs The Innovation Labs office , Alteryx 's first office presence Boston , started earlier year acquisition MIT-spinout Feature Labs . This rapidly growing team combines excitement part fast-paced , innovative startup resources , market penetration , wisdom data analytics market leader . Our goal turbo-charge machine learning data science efforts Alteryx platform , enable anyone solve dynamic problems . We working high-impact , high-visibility projects , ’ looking collaborative knowledge-hungry teammates want join us work democratize machine learning ."
-1,-1,"DESCRIPTION
The scientist I will be responsible for analytical method development and transfer under general supervision.
JOB DESCRIPTION
The key responsibilities of this role will be to help develop, transfer, optimize and qualify/validate test methods for client projects. The Scientist I will be required to have practical experience with one or more analytical methods, preferably in a cGMP environment. These assays include, but are not limited to, cell-based assays (potency, activity), viral titration methods (plaque assay, TCID50), ddPCR, qPCR, HPLC, ELISA, FACS. This role will also be responsible for maintaining mammalian tissue cultures.","['DESCRIPTION', 'The', 'scientist', 'I', 'will', 'be', 'responsible', 'for', 'analytical', 'method', 'development', 'and', 'transfer', 'under', 'general', 'supervision', '.', 'JOB', 'DESCRIPTION', 'The', 'key', 'responsibilities', 'of', 'this', 'role', 'will', 'be', 'to', 'help', 'develop', ',', 'transfer', ',', 'optimize', 'and', 'qualify/validate', 'test', 'methods', 'for', 'client', 'projects', '.', 'The', 'Scientist', 'I', 'will', 'be', 'required', 'to', 'have', 'practical', 'experience', 'with', 'one', 'or', 'more', 'analytical', 'methods', ',', 'preferably', 'in', 'a', 'cGMP', 'environment', '.', 'These', 'assays', 'include', ',', 'but', 'are', 'not', 'limited', 'to', ',', 'cell-based', 'assays', '(', 'potency', ',', 'activity', ')', ',', 'viral', 'titration', 'methods', '(', 'plaque', 'assay', ',', 'TCID50', ')', ',', 'ddPCR', ',', 'qPCR', ',', 'HPLC', ',', 'ELISA', ',', 'FACS', '.', 'This', 'role', 'will', 'also', 'be', 'responsible', 'for', 'maintaining', 'mammalian', 'tissue', 'cultures', '.']","['DESCRIPTION', 'The', 'scientist', 'I', 'responsible', 'analytical', 'method', 'development', 'transfer', 'general', 'supervision', '.', 'JOB', 'DESCRIPTION', 'The', 'key', 'responsibilities', 'role', 'help', 'develop', ',', 'transfer', ',', 'optimize', 'qualify/validate', 'test', 'methods', 'client', 'projects', '.', 'The', 'Scientist', 'I', 'required', 'practical', 'experience', 'one', 'analytical', 'methods', ',', 'preferably', 'cGMP', 'environment', '.', 'These', 'assays', 'include', ',', 'limited', ',', 'cell-based', 'assays', '(', 'potency', ',', 'activity', ')', ',', 'viral', 'titration', 'methods', '(', 'plaque', 'assay', ',', 'TCID50', ')', ',', 'ddPCR', ',', 'qPCR', ',', 'HPLC', ',', 'ELISA', ',', 'FACS', '.', 'This', 'role', 'also', 'responsible', 'maintaining', 'mammalian', 'tissue', 'cultures', '.']","DESCRIPTION The scientist I responsible analytical method development transfer general supervision . JOB DESCRIPTION The key responsibilities role help develop , transfer , optimize qualify/validate test methods client projects . The Scientist I required practical experience one analytical methods , preferably cGMP environment . These assays include , limited , cell-based assays ( potency , activity ) , viral titration methods ( plaque assay , TCID50 ) , ddPCR , qPCR , HPLC , ELISA , FACS . This role also responsible maintaining mammalian tissue cultures ."
-1,-1,"Who Are We?
QinetiQ Inc. is a leading innovator with over 25 years of experience rapidly developing advanced C5ISR sensor solutions and is a renowned world leader in robotics and autonomy.
The combined QinetiQ U.S. business unit brings capabilities across the full lifecycle of technology development from applied research and development to rapid prototyping, testing, fielding, and sustainment. Our expertise with unmanned platforms, broad sensing modalities, and cross-domain interoperability ensures that we deliver integrated solutions for Warfighter dominance in all phases of combat.
We are a world-class team of professionals who deliver next generation technology and products in robotic and autonomous platforms and systems, ground systems, soldier systems, maritime systems, airborne sensors and payloads, processing and exploitation capabilities, and integrated C2 solutions. Much of our work contributes to innovative research in ﬁelds such as sensor science, signal processing, data fusion, artiﬁcial intelligence (AI), machine learning (ML), and augmented reality (AR).","['Who', 'Are', 'We', '?', 'QinetiQ', 'Inc.', 'is', 'a', 'leading', 'innovator', 'with', 'over', '25', 'years', 'of', 'experience', 'rapidly', 'developing', 'advanced', 'C5ISR', 'sensor', 'solutions', 'and', 'is', 'a', 'renowned', 'world', 'leader', 'in', 'robotics', 'and', 'autonomy', '.', 'The', 'combined', 'QinetiQ', 'U.S.', 'business', 'unit', 'brings', 'capabilities', 'across', 'the', 'full', 'lifecycle', 'of', 'technology', 'development', 'from', 'applied', 'research', 'and', 'development', 'to', 'rapid', 'prototyping', ',', 'testing', ',', 'fielding', ',', 'and', 'sustainment', '.', 'Our', 'expertise', 'with', 'unmanned', 'platforms', ',', 'broad', 'sensing', 'modalities', ',', 'and', 'cross-domain', 'interoperability', 'ensures', 'that', 'we', 'deliver', 'integrated', 'solutions', 'for', 'Warfighter', 'dominance', 'in', 'all', 'phases', 'of', 'combat', '.', 'We', 'are', 'a', 'world-class', 'team', 'of', 'professionals', 'who', 'deliver', 'next', 'generation', 'technology', 'and', 'products', 'in', 'robotic', 'and', 'autonomous', 'platforms', 'and', 'systems', ',', 'ground', 'systems', ',', 'soldier', 'systems', ',', 'maritime', 'systems', ',', 'airborne', 'sensors', 'and', 'payloads', ',', 'processing', 'and', 'exploitation', 'capabilities', ',', 'and', 'integrated', 'C2', 'solutions', '.', 'Much', 'of', 'our', 'work', 'contributes', 'to', 'innovative', 'research', 'in', 'ﬁelds', 'such', 'as', 'sensor', 'science', ',', 'signal', 'processing', ',', 'data', 'fusion', ',', 'artiﬁcial', 'intelligence', '(', 'AI', ')', ',', 'machine', 'learning', '(', 'ML', ')', ',', 'and', 'augmented', 'reality', '(', 'AR', ')', '.']","['Who', 'Are', 'We', '?', 'QinetiQ', 'Inc.', 'leading', 'innovator', '25', 'years', 'experience', 'rapidly', 'developing', 'advanced', 'C5ISR', 'sensor', 'solutions', 'renowned', 'world', 'leader', 'robotics', 'autonomy', '.', 'The', 'combined', 'QinetiQ', 'U.S.', 'business', 'unit', 'brings', 'capabilities', 'across', 'full', 'lifecycle', 'technology', 'development', 'applied', 'research', 'development', 'rapid', 'prototyping', ',', 'testing', ',', 'fielding', ',', 'sustainment', '.', 'Our', 'expertise', 'unmanned', 'platforms', ',', 'broad', 'sensing', 'modalities', ',', 'cross-domain', 'interoperability', 'ensures', 'deliver', 'integrated', 'solutions', 'Warfighter', 'dominance', 'phases', 'combat', '.', 'We', 'world-class', 'team', 'professionals', 'deliver', 'next', 'generation', 'technology', 'products', 'robotic', 'autonomous', 'platforms', 'systems', ',', 'ground', 'systems', ',', 'soldier', 'systems', ',', 'maritime', 'systems', ',', 'airborne', 'sensors', 'payloads', ',', 'processing', 'exploitation', 'capabilities', ',', 'integrated', 'C2', 'solutions', '.', 'Much', 'work', 'contributes', 'innovative', 'research', 'ﬁelds', 'sensor', 'science', ',', 'signal', 'processing', ',', 'data', 'fusion', ',', 'artiﬁcial', 'intelligence', '(', 'AI', ')', ',', 'machine', 'learning', '(', 'ML', ')', ',', 'augmented', 'reality', '(', 'AR', ')', '.']","Who Are We ? QinetiQ Inc. leading innovator 25 years experience rapidly developing advanced C5ISR sensor solutions renowned world leader robotics autonomy . The combined QinetiQ U.S. business unit brings capabilities across full lifecycle technology development applied research development rapid prototyping , testing , fielding , sustainment . Our expertise unmanned platforms , broad sensing modalities , cross-domain interoperability ensures deliver integrated solutions Warfighter dominance phases combat . We world-class team professionals deliver next generation technology products robotic autonomous platforms systems , ground systems , soldier systems , maritime systems , airborne sensors payloads , processing exploitation capabilities , integrated C2 solutions . Much work contributes innovative research ﬁelds sensor science , signal processing , data fusion , artiﬁcial intelligence ( AI ) , machine learning ( ML ) , augmented reality ( AR ) ."
-1,-1,"Secure our Nation, Ignite your Future
Overview
Each day U.S. Customs and Border Protection (CBP) oversees the massive flow of people, capital, and products that enter and depart the United States via air, land, sea, and cyberspace. The volume and complexity of both physical and virtual border crossings require the application of solutions to promote efficient trade and travel. Further, effective solutions help CBP ensure the movement of people, capital, and products is legal, safe, and secure.
As a Data Scientist on our team, a proven track record of delivering production ready decision support tools and applications employed in the field and by mission-support entities. Further, highly competitive applicants will have a demonstrated capacity to: work closely and collaboratively with mission stakeholders; respond to emergent, mission-driven changes in priorities and expected outcomes; and, apply new and emerging tools and techniques.","['Secure', 'our', 'Nation', ',', 'Ignite', 'your', 'Future', 'Overview', 'Each', 'day', 'U.S.', 'Customs', 'and', 'Border', 'Protection', '(', 'CBP', ')', 'oversees', 'the', 'massive', 'flow', 'of', 'people', ',', 'capital', ',', 'and', 'products', 'that', 'enter', 'and', 'depart', 'the', 'United', 'States', 'via', 'air', ',', 'land', ',', 'sea', ',', 'and', 'cyberspace', '.', 'The', 'volume', 'and', 'complexity', 'of', 'both', 'physical', 'and', 'virtual', 'border', 'crossings', 'require', 'the', 'application', 'of', 'solutions', 'to', 'promote', 'efficient', 'trade', 'and', 'travel', '.', 'Further', ',', 'effective', 'solutions', 'help', 'CBP', 'ensure', 'the', 'movement', 'of', 'people', ',', 'capital', ',', 'and', 'products', 'is', 'legal', ',', 'safe', ',', 'and', 'secure', '.', 'As', 'a', 'Data', 'Scientist', 'on', 'our', 'team', ',', 'a', 'proven', 'track', 'record', 'of', 'delivering', 'production', 'ready', 'decision', 'support', 'tools', 'and', 'applications', 'employed', 'in', 'the', 'field', 'and', 'by', 'mission-support', 'entities', '.', 'Further', ',', 'highly', 'competitive', 'applicants', 'will', 'have', 'a', 'demonstrated', 'capacity', 'to', ':', 'work', 'closely', 'and', 'collaboratively', 'with', 'mission', 'stakeholders', ';', 'respond', 'to', 'emergent', ',', 'mission-driven', 'changes', 'in', 'priorities', 'and', 'expected', 'outcomes', ';', 'and', ',', 'apply', 'new', 'and', 'emerging', 'tools', 'and', 'techniques', '.']","['Secure', 'Nation', ',', 'Ignite', 'Future', 'Overview', 'Each', 'day', 'U.S.', 'Customs', 'Border', 'Protection', '(', 'CBP', ')', 'oversees', 'massive', 'flow', 'people', ',', 'capital', ',', 'products', 'enter', 'depart', 'United', 'States', 'via', 'air', ',', 'land', ',', 'sea', ',', 'cyberspace', '.', 'The', 'volume', 'complexity', 'physical', 'virtual', 'border', 'crossings', 'require', 'application', 'solutions', 'promote', 'efficient', 'trade', 'travel', '.', 'Further', ',', 'effective', 'solutions', 'help', 'CBP', 'ensure', 'movement', 'people', ',', 'capital', ',', 'products', 'legal', ',', 'safe', ',', 'secure', '.', 'As', 'Data', 'Scientist', 'team', ',', 'proven', 'track', 'record', 'delivering', 'production', 'ready', 'decision', 'support', 'tools', 'applications', 'employed', 'field', 'mission-support', 'entities', '.', 'Further', ',', 'highly', 'competitive', 'applicants', 'demonstrated', 'capacity', ':', 'work', 'closely', 'collaboratively', 'mission', 'stakeholders', ';', 'respond', 'emergent', ',', 'mission-driven', 'changes', 'priorities', 'expected', 'outcomes', ';', ',', 'apply', 'new', 'emerging', 'tools', 'techniques', '.']","Secure Nation , Ignite Future Overview Each day U.S. Customs Border Protection ( CBP ) oversees massive flow people , capital , products enter depart United States via air , land , sea , cyberspace . The volume complexity physical virtual border crossings require application solutions promote efficient trade travel . Further , effective solutions help CBP ensure movement people , capital , products legal , safe , secure . As Data Scientist team , proven track record delivering production ready decision support tools applications employed field mission-support entities . Further , highly competitive applicants demonstrated capacity : work closely collaboratively mission stakeholders ; respond emergent , mission-driven changes priorities expected outcomes ; , apply new emerging tools techniques ."
-1,-1,"Overview
Alliant is seeking a Senior Data Scientist to join its Data Science team to build predictive machine learning models and perform customer segmentation. The ideal candidate will be data-curious and willing to participate with a team driven to provide direct and digital marketing clients with innovative, profit-building solutions. The successful candidate will have a wide-range of experience building machine learning models and presenting the results to marketing teams and senior management. Additionally, candidates should be highly experienced with Python, SAS, large-scale databases, web analytics and data manipulation. This position will report to the Vice President of Data Science and become a key contributor to a skilled predictive modeling and analytics team.
Principal Responsibilities:","['Overview', 'Alliant', 'is', 'seeking', 'a', 'Senior', 'Data', 'Scientist', 'to', 'join', 'its', 'Data', 'Science', 'team', 'to', 'build', 'predictive', 'machine', 'learning', 'models', 'and', 'perform', 'customer', 'segmentation', '.', 'The', 'ideal', 'candidate', 'will', 'be', 'data-curious', 'and', 'willing', 'to', 'participate', 'with', 'a', 'team', 'driven', 'to', 'provide', 'direct', 'and', 'digital', 'marketing', 'clients', 'with', 'innovative', ',', 'profit-building', 'solutions', '.', 'The', 'successful', 'candidate', 'will', 'have', 'a', 'wide-range', 'of', 'experience', 'building', 'machine', 'learning', 'models', 'and', 'presenting', 'the', 'results', 'to', 'marketing', 'teams', 'and', 'senior', 'management', '.', 'Additionally', ',', 'candidates', 'should', 'be', 'highly', 'experienced', 'with', 'Python', ',', 'SAS', ',', 'large-scale', 'databases', ',', 'web', 'analytics', 'and', 'data', 'manipulation', '.', 'This', 'position', 'will', 'report', 'to', 'the', 'Vice', 'President', 'of', 'Data', 'Science', 'and', 'become', 'a', 'key', 'contributor', 'to', 'a', 'skilled', 'predictive', 'modeling', 'and', 'analytics', 'team', '.', 'Principal', 'Responsibilities', ':']","['Overview', 'Alliant', 'seeking', 'Senior', 'Data', 'Scientist', 'join', 'Data', 'Science', 'team', 'build', 'predictive', 'machine', 'learning', 'models', 'perform', 'customer', 'segmentation', '.', 'The', 'ideal', 'candidate', 'data-curious', 'willing', 'participate', 'team', 'driven', 'provide', 'direct', 'digital', 'marketing', 'clients', 'innovative', ',', 'profit-building', 'solutions', '.', 'The', 'successful', 'candidate', 'wide-range', 'experience', 'building', 'machine', 'learning', 'models', 'presenting', 'results', 'marketing', 'teams', 'senior', 'management', '.', 'Additionally', ',', 'candidates', 'highly', 'experienced', 'Python', ',', 'SAS', ',', 'large-scale', 'databases', ',', 'web', 'analytics', 'data', 'manipulation', '.', 'This', 'position', 'report', 'Vice', 'President', 'Data', 'Science', 'become', 'key', 'contributor', 'skilled', 'predictive', 'modeling', 'analytics', 'team', '.', 'Principal', 'Responsibilities', ':']","Overview Alliant seeking Senior Data Scientist join Data Science team build predictive machine learning models perform customer segmentation . The ideal candidate data-curious willing participate team driven provide direct digital marketing clients innovative , profit-building solutions . The successful candidate wide-range experience building machine learning models presenting results marketing teams senior management . Additionally , candidates highly experienced Python , SAS , large-scale databases , web analytics data manipulation . This position report Vice President Data Science become key contributor skilled predictive modeling analytics team . Principal Responsibilities :"
